category,item,itemLabel
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q92709,Luca Trevisan
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q92756,Johan Håstad
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q92795,Juraj Hromkovič
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q92793,Róbert Szelepcsényi
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q92798,David E. Goldberg
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q92797,Seymour Ginsburg
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q92801,David S. Johnson
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q92805,Umesh Vazirani
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q92811,Shmuel Safra
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q92813,Shlomo Moran
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q92817,Uriel Feige
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q92825,Mihalis Yannakakis
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q92830,Subhash Kak
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q92843,Miklós Ajtai
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q92840,Mario Szegedy
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q92845,László Babai
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q92867,Ronald V. Book
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q92889,Wilfried Brauer
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q92898,Marek Karpinski
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q92905,Carsten Lund
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q92922,Lance Fortnow
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q92957,Avi Wigderson
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q92963,Rajeev Motwani
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q92982,Gustave Solomon
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q93004,Lenore Blum
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q93019,Alexander Razborov
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q93028,Charles E. Leiserson
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q93051,Lov Grover
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q93057,Neil Immerman
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q93060,David Luenberger
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q93070,Shmuel Winograd
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q93074,Gary Miller
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q93080,Silvio Micali
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q93104,Michael Sipser
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q93151,Avinash Kak
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q93149,Madhu Sudan
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q93154,Leslie Valiant
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q224372,I. J. Good
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q253354,Oded Goldreich
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q315394,Stephen Smale
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q357965,Michael O. Rabin
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q370071,Peter Shor
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q439709,Endre Szemerédi
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q453518,Rózsa Péter
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q457430,Naum Z. Shor
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q738599,Assaf Naor
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q1100660,Yuri Petrovich Ofman
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q1116241,János Komlós
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q1275356,Eugene Lawler
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q1425952,Hans Hermes
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q1659407,Mikkel Thorup
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q1659753,Mike Paterson
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q1686462,Jeffrey Lagarias
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q1724091,Richart E. Slusher
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q1812791,Jan van Leeuwen
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q1944655,Monika Henzinger
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q2249447,John Koza
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q2504770,Uwe Schöning
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q2642999,Alexander Schrijver
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q2891616,Ran Raz
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q2896355,Omer Reingold
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q2916632,Solomon Marcus
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q3123640,Ray Solomonoff
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q3169424,Jean-Pierre Jouannaud
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q3531564,Erik Demaine
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q3632411,Neeraj Kayal
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q4054157,Scott Aaronson
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q4179840,Andris Ambainis
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q4306813,Alistair Sinclair
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q4339024,Rafail Ostrovsky
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q4707185,Alan M. Frieze
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q4711067,Albert R. Meyer
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q4730486,Allan Borodin
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q4747864,Amos Fiat
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q4795141,Arnold L. Rosenberg
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q4815229,Dana Angluin
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q4815338,Joan Feigenbaum
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q4829074,Avner Magen
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q4829472,Avrim Blum
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q4865843,Baruch Awerbuch
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q5100264,Edward G. Coffman
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q5128934,Claude Lemaréchal
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q5185878,Cristopher Moore
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q5213689,Dan Hirschberg
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q5218783,Daniel Sleator
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q5238487,David Peleg
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q5239753,David Shmoys
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q5268410,Dexter Kozen
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q5293994,Donald B. Johnson
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q5360336,Eli Upfal
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q5386010,Eric Allender
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q5424058,F. Thomson Leighton
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q5443887,Ferdinand Peper
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q5484589,Franco P. Preparata
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q5556406,Gheorghe Păun
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q5625763,Gábor N. Sárközy
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q5650368,Hans L. Bodlaender
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q5670862,Harry Mairson
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q5772337,Hisao Yamada
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q6155997,Janusz Brzozowski
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q6254554,John Reif
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q6263205,John Watrous
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q6387298,Ken Batcher
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q6395317,Ketan Mulmuley
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q6491172,Larry Stockmeyer
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q6504196,Lawrence J. Fogel
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q6538841,Li Huatian
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q6775362,Martin Dyer
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q6830255,Michael Fellows
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q6830425,Michael Fredman
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q6830528,Michael Garey
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q6831406,Michael J. Fischer
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q6832850,Michael Mitzenmacher
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q6834106,Michael Saks
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q6835151,Michael W. Shields
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q6845108,Mihai Pătrașcu
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q6849496,Mikhail Atallah
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q6899861,Moni Naor
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q6917668,Moti Yung
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q6969990,Nati Linial
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q7045525,Noam Nisan
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q7052455,Norman L. Biggs
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q7146188,Patrick C. Fischer
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q7154167,Paul Vitanyi
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q7176719,Peter Ružička
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q7196952,Piotr Indyk
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q7273533,R. C. T. Lee
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q7290597,Ran Libeskind-Hadas
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q7324790,Richard Cleve
Category:Theoretical computer scientists,http://www.wikidata.org/entity/Q7326742,Richard J. Lipton
